Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,_1stFlrSF,_2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,_3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceLog,GrLivAreaLog,Hood,ExteriorQual,KitchQual,BasemtQual,GarageFin,FenceQ,PoolQ,GarageC,GarageQ,FireplaceQ,HmFunctional,HeatingQ,BsmtFinType1q,BsmtFinType2q,BsmtExposur,BsmtCondQ,ExterCondQ,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,GarageArea,GarageCars,GarageYrBlt,MasVnrArea,TotalBsmtSF,LotFrontage
2036,160,FV,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,962,624,0,1586,2,1,3,1,Gd,7,Typ,0,NA,Detchd,Unf,TA,TA,Y,169,0,0,0,0,0,NA,NA,NA,0,12,2008,WD,Normal,,,7.3689704022,3,4,4,5,2,1,1,4,4,1,8,5,7,2,2,4,4,612,0,1,0,348,480,2,1999,466,960,24
2037,160,FV,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,962,645,0,1607,2,1,3,1,Gd,7,Typ,0,NA,Detchd,Unf,TA,TA,Y,169,0,0,0,0,0,NA,NA,NA,0,12,2008,ConLD,Normal,,,7.3821243657,3,4,4,5,2,1,1,4,4,1,8,5,7,2,2,4,4,813,0,1,0,147,480,2,2000,456,960,24
2038,160,FV,3951,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,Ex,TA,PConc,Gd,TA,Mn,BLQ,GLQ,GasA,Ex,Y,SBrkr,1469,924,0,2393,2,1,2,1,Ex,7,Typ,1,TA,Attchd,Fin,TA,TA,Y,0,90,0,0,94,0,NA,NA,NA,0,2,2008,WD,Normal,,,7.7803030879,3,5,5,5,4,1,1,4,4,4,8,5,5,7,3,4,4,128,842,1,0,0,846,2,1998,0,970,36
2039,120,RL,11064,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1995,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,Gd,LwQ,GLQ,GasA,Ex,Y,SBrkr,1239,0,0,1239,1,1,1,1,Gd,4,Typ,1,Fa,Attchd,Fin,TA,TA,Y,172,24,0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,,,7.1220598816,3,4,4,5,4,1,1,4,4,0,8,5,3,7,5,4,4,560,670,1,0,0,477,2,1995,0,1230,22
2040,60,RL,24572,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,2Story,9,3,1977,1977,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,1599,1345,0,2944,2,2,3,1,Gd,9,Typ,1,Gd,Attchd,RFn,TA,TA,Y,140,70,16,0,0,0,NA,NA,NA,0,6,2008,WD,Family,,,7.9875244798,3,4,4,5,3,1,1,4,4,5,8,3,7,2,2,4,5,410,0,0,0,584,864,3,1977,1050,994,157
2041,20,RL,16280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,Ex,Ex,CBlock,Gd,NA,Mn,GLQ,Rec,GasA,Ex,Y,SBrkr,1671,0,0,1671,3,0,3,1,Ex,6,Typ,1,Gd,Attchd,RFn,TA,TA,Y,280,90,0,0,0,0,NA,GdWo,NA,0,5,2008,WD,Normal,,,7.4211775286,3,5,5,5,3,3,1,4,4,5,8,5,7,4,3,1,6,1044,382,1,0,0,550,2,1976,0,1426,103
2042,60,FV,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NA,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,952,860,0,1812,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,TA,TA,Y,144,112,0,0,0,0,NA,NA,NA,0,4,2008,WD,Normal,,,7.5021864866,3,4,3,5,3,1,1,4,4,4,8,5,2,2,2,4,4,0,0,0,0,952,469,2,2002,0,952,87
2043,80,RL,11104,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,1427,0,0,1427,2,0,4,1,TA,7,Typ,0,NA,Attchd,RFn,TA,TA,Y,0,0,0,0,216,0,NA,NA,NA,0,5,2008,WD,Normal,,,7.2633296175,3,3,3,4,3,1,1,4,4,1,8,4,7,2,4,4,4,828,0,0,1,599,516,2,1969,0,1427,105
2044,20,RL,11050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,1740,0,0,1740,1,1,4,1,TA,8,Typ,1,TA,Attchd,RFn,TA,TA,Y,25,0,0,0,192,0,NA,GdWo,NA,0,10,2008,WD,Family,,,7.4616403922,3,3,3,4,3,3,1,4,4,4,8,0,4,2,2,4,4,301,0,0,0,1439,512,2,1968,0,1740,85
2045,20,RL,15387,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,1620,0,0,1620,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,Unf,TA,TA,Y,0,62,192,0,0,0,NA,NA,Shed,450,8,2008,WD,Normal,,,7.3901814282,3,3,4,4,2,1,1,4,4,5,8,5,6,5,2,4,4,603,294,0,0,723,578,2,1967,0,1620,124
2046,90,RL,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,Duplex,1Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1625,0,0,1625,2,0,4,2,TA,8,Typ,0,NA,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2008,ConLD,Normal,,,7.3932630948,3,3,3,4,2,1,1,4,4,1,8,5,2,2,2,4,4,0,0,0,0,1625,484,2,1965,0,1625,75
2047,60,RL,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,732,732,0,1464,1,1,4,1,TA,7,Typ,0,NA,Attchd,Unf,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,,,7.2889276945,2,3,3,4,2,1,1,4,4,1,8,5,3,2,2,4,4,732,0,0,0,0,470,2,1968,0,732,73
2048,20,RL,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,2005,Hip,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,925,0,0,925,1,0,3,1,TA,5,Typ,0,NA,Detchd,Unf,TA,TA,Y,233,0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,,,6.8297937375,2,4,3,4,2,1,1,4,4,1,8,5,6,4,2,4,4,260,456,1,0,196,576,2,1978,0,912,65
2049,90,RL,11072,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,1728,0,0,1728,2,0,6,2,TA,10,Typ,0,NA,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2008,WD,Normal,,,7.4547199494,2,3,3,4,2,1,1,4,4,1,8,3,2,2,2,4,4,0,0,0,0,1728,576,2,1987,0,1728,72
2050,60,RL,13355,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,Gd,No,ALQ,Unf,GasA,TA,Y,SBrkr,845,825,0,1670,1,1,4,1,TA,7,Typ,0,NA,Attchd,Fin,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,,,7.4205789054,3,3,3,5,4,1,1,4,4,1,8,3,6,2,2,5,4,583,0,0,0,242,464,2,1971,0,825,116
2051,20,RL,7785,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,TA,Y,SBrkr,1014,0,0,1014,1,0,2,1,TA,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,0,0,40,0,200,0,NA,GdWo,NA,0,3,2008,WD,Normal,,,6.9216581842,2,3,3,1,3,3,1,4,4,1,8,3,1,1,1,1,4,0,0,0,0,0,267,1,1956,0,0,74
2052,20,RL,9900,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Plywood,Plywood,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,1114,0,0,1114,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,TA,TA,Y,0,0,0,0,164,0,NA,NA,NA,0,5,2008,COD,Abnorml,,,7.0157124205,2,3,3,4,3,1,1,4,4,1,8,3,2,2,2,4,5,0,0,1,0,1114,451,2,1961,0,1114,90
2053,20,RL,11332,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,1118,0,0,1118,1,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,290,0,0,0,0,0,NA,MnPrv,NA,0,8,2008,WD,Normal,,,7.0192966537,2,3,4,4,3,4,1,4,4,1,8,5,5,2,2,4,4,528,0,1,0,590,264,1,1960,0,1118,106
2054,70,RL,4882,Pave,NA,IR1,Bnk,AllPub,Inside,Mod,BrkSide,RRAn,Feedr,1Fam,2Story,4,7,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,453,453,0,906,1,0,2,1,TA,5,Typ,0,NA,Basment,Unf,Fa,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,9,2008,WD,Normal,,,6.809039306,2,3,3,4,2,1,1,4,0,1,8,3,4,2,2,4,4,120,0,0,0,228,231,1,1937,0,348,50
2055,20,RL,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,Fa,0,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,1496,0,0,1496,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,0,22,0,0,0,0,NA,MnPrv,NA,0,2,2008,WD,Normal,,,7.3105501585,2,0,4,4,3,4,1,4,4,1,8,3,4,2,2,4,0,658,0,0,0,638,450,2,1960,203,1296,80
2056,20,RL,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2006,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,BLQ,Rec,GasA,Gd,Y,SBrkr,1337,0,0,1337,1,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,TA,TA,Y,0,192,0,0,0,0,NA,NA,NA,0,9,2008,WD,Normal,,,7.1981835771,2,3,4,4,3,1,1,4,4,5,8,4,5,4,2,4,5,32,308,1,0,232,264,1,1950,0,572,80
2057,20,RL,7584,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,1036,0,0,1036,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,TA,TA,Y,120,24,0,0,0,0,NA,MnPrv,NA,0,6,2008,WD,Normal,,,6.9431224228,2,3,3,4,3,4,1,4,4,1,8,5,3,2,2,4,4,531,0,0,0,505,312,1,1953,88,1036,63
2058,60,RL,14670,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,7,1966,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,1104,884,0,1988,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,RFn,TA,TA,Y,0,230,0,0,0,0,NA,MnPrv,NA,0,8,2008,WD,Normal,,,7.5948843872,2,4,4,4,3,4,1,4,4,5,8,5,5,2,2,4,5,575,0,0,0,529,480,2,1966,410,1104,90
2059,20,RL,8856,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,1176,0,0,1176,1,0,3,1,TA,6,Typ,2,Gd,Attchd,RFn,TA,TA,Y,0,88,0,0,95,0,NA,NA,NA,0,5,2008,WD,Normal,,,7.0698741285,2,3,3,4,3,1,1,4,4,5,8,3,6,3,2,4,4,621,52,1,0,503,292,1,1957,143,1176,74
2060,20,RL,9840,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1998,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,1440,0,0,1440,2,0,2,1,Gd,7,Typ,0,NA,Attchd,RFn,TA,TA,Y,150,0,0,0,256,0,NA,NA,NA,0,6,2008,WD,Normal,,,7.2723983926,2,3,4,4,3,1,1,4,4,1,8,3,6,2,2,4,4,1053,0,1,0,195,480,1,1959,0,1248,82
2061,20,RL,13200,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,1570,0,0,1570,1,0,3,1,TA,5,Typ,1,TA,Attchd,RFn,TA,TA,Y,490,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,,,7.3588308983,2,3,3,4,3,1,1,4,4,4,8,5,3,2,2,4,4,958,0,1,0,437,441,2,1958,187,1395,90
2062,20,RL,10425,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,1104,0,0,1104,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD,Normal,,,7.0066952268,2,3,3,4,3,1,1,4,4,1,8,4,4,2,2,4,4,774,0,1,0,330,384,1,1956,0,1104,75
2063,20,RL,11556,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,Stone,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,882,0,0,882,1,0,2,1,Gd,4,Typ,0,NA,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,5,2008,WD,Normal,,,6.782192056,2,3,4,4,2,4,1,4,4,1,8,5,4,2,2,4,4,148,0,1,0,572,240,1,1952,52,720,60
2064,20,RL,9373,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,1152,0,0,1152,1,1,3,1,TA,6,Typ,0,NA,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,,,7.0492548413,2,3,3,4,2,1,1,4,4,1,8,3,4,3,2,4,4,500,196,0,0,456,636,2,1971,84,1152,102
2065,20,RL,12774,Pave,NA,Reg,Lvl,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,GasW,TA,N,SBrkr,950,0,0,950,1,0,2,1,TA,5,Typ,0,NA,Detchd,Unf,TA,TA,Y,0,32,0,0,0,0,NA,GdWo,NA,0,7,2008,WD,Normal,,,6.8564619846,2,3,3,4,2,3,1,4,4,1,8,3,5,3,2,4,4,624,128,0,0,232,400,2,1953,0,984,113
2066,20,RL,14250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,1790,0,0,1790,2,0,3,1,TA,6,Typ,2,Gd,Attchd,Fin,TA,TA,Y,0,40,0,0,0,0,NA,NA,Shed,1500,9,2008,WD,Normal,,,7.4899708988,2,3,3,4,4,1,1,4,4,5,8,3,2,2,2,4,4,0,0,0,0,998,540,2,1957,360,998,95
2067,20,RL,8838,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1957,1982,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,NA,NA,NA,NA,NA,GasA,Gd,Y,SBrkr,1764,0,0,1764,2,1,4,1,TA,7,Maj2,1,TA,Attchd,Fin,TA,TA,Y,0,72,0,0,0,0,NA,NA,NA,0,10,2008,WD,Normal,,,7.4753392366,2,3,3,1,4,1,1,4,4,4,3,4,1,1,1,1,4,0,0,0,0,0,301,1,1957,0,0,71
2068,90,RL,12436,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,Y,FuseA,1824,0,0,1824,2,0,5,2,TA,9,Typ,0,NA,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2008,WD,Normal,,,7.5087871706,2,3,3,4,2,1,1,4,4,1,8,0,2,2,2,4,4,0,0,0,0,1824,484,2,1958,0,1824,76
2069,20,RL,10122,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,TA,N,SBrkr,869,0,0,869,1,0,1,1,TA,3,Typ,0,NA,Detchd,Unf,Fa,TA,N,0,0,66,0,0,0,NA,GdPrv,NA,0,8,2008,WD,Normal,,,6.7673431253,2,3,3,1,2,5,1,4,0,1,8,3,1,1,1,1,4,0,0,0,0,0,390,1,1948,0,0,60
2070,50,RL,7506,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,747,412,0,1159,1,0,3,1,TA,5,Typ,0,NA,Detchd,Unf,Fa,TA,N,84,0,96,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,,,7.0553128433,2,3,3,4,2,1,1,4,0,1,8,3,2,2,2,4,5,0,0,0,0,747,288,1,1932,0,747,45
2071,30,RL,5400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,672,0,0,672,1,0,2,1,TA,4,Typ,0,NA,Detchd,Unf,TA,TA,N,88,108,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,,,6.5102583405,2,4,3,4,2,1,1,4,4,1,8,4,2,2,2,4,4,0,0,0,0,672,308,1,1997,0,672,60
2072,50,RL,10836,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1254,182,0,1436,1,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,Fa,TA,N,0,0,100,0,0,0,NA,GdWo,NA,0,6,2008,WD,Normal,,,7.2696167496,2,3,3,4,2,3,1,4,0,5,8,5,2,2,2,4,4,0,0,0,1,892,1488,4,1968,0,892,60
2073,20,RL,10180,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,1044,0,0,1044,1,1,3,1,TA,5,Typ,1,Fa,Attchd,Fin,TA,TA,Y,200,48,0,0,0,0,NA,GdWo,Shed,450,6,2008,WD,Normal,,,6.9508147684,2,3,3,4,4,3,1,4,4,0,8,3,4,2,2,4,4,744,0,0,1,168,372,2,1990,0,912,78
2074,20,RL,11355,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,1312,0,0,1312,1,1,3,1,TA,6,Typ,1,Gd,Attchd,RFn,TA,TA,Y,0,304,144,0,0,0,NA,MnPrv,Othr,6500,4,2008,WD,Normal,,,7.1793079695,2,3,3,4,3,4,1,4,4,5,8,5,5,2,2,4,4,637,0,0,0,675,495,2,1958,125,1312,76
2075,20,RL,12929,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1993,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,1081,0,0,1081,1,0,3,1,TA,5,Typ,0,NA,CarPort,Unf,TA,TA,Y,36,82,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,,,6.9856418176,2,3,3,4,2,1,1,4,4,1,8,3,7,2,5,4,4,697,0,1,0,384,401,1,1960,276,1081,114
2076,20,RL,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,876,0,0,876,1,0,2,1,TA,5,Typ,1,TA,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,2,2008,WD,Abnorml,,,6.7753660909,2,3,3,0,2,1,1,4,4,4,8,3,3,2,2,4,4,432,0,0,0,444,576,2,1972,0,876,60
2077,20,RL,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,PConc,TA,TA,No,BLQ,Rec,GasA,Gd,Y,FuseA,1256,0,0,1256,1,1,3,1,Gd,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,0,240,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,,,7.135687347,2,3,4,4,3,1,1,4,4,1,8,4,5,4,2,4,4,476,488,1,0,292,311,1,1959,0,1256,80
2078,20,RL,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,BrkFace,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,1027,0,0,1027,1,0,3,1,TA,6,Typ,0,NA,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2008,WD,Normal,,,6.9343972099,2,3,3,4,2,1,1,4,4,1,8,3,5,4,2,4,4,520,319,0,1,188,299,1,1962,0,1027,80
2079,50,RL,8064,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,819,501,0,1320,2,0,3,1,TA,5,Typ,0,NA,Detchd,Unf,TA,TA,Y,108,0,0,0,0,0,NA,GdWo,NA,0,9,2008,WD,Normal,,,7.1853870156,2,3,3,4,2,3,1,4,4,1,8,5,6,2,2,4,4,315,0,0,0,453,576,2,1994,0,768,60
